GroupId,Value,Year
126,0,2039
126,0,2040
126,0,2041
126,0,2042
126,0,2043
126,0,2044
126,0,2045
102,0.1,2018
102,0.046534,2019
102,0.019661,2020
102,0,2021
102,0,2022
102,0,2023
102,0,2024
102,0,2025
102,0,2026
102,0,2027
102,0,2028
102,0,2029
102,0,2030
102,0,2031
102,0,2032
102,0,2033
102,0,2034
102,0,2035
102,0,2036
102,0,2037
102,0,2038
102,0,2039
102,0,2040
102,0,2041
102,0,2042
102,0,2043
102,0,2044
102,0,2045
106,0.75,2018
106,0.726895,2019
106,0.715282,2020
106,0.698121,2021
106,0.688747,2022
106,0.669097,2023
106,0.643531,2024
106,0.61454,2025
106,0.579794,2026
106,0.536951,2027
106,0.481151,2028
106,0.355137,2029
106,0,2030
106,0,2031
106,0,2032
106,0,2033
106,0,2034
106,0,2035
106,0,2036
106,0,2037
106,0,2038
106,0,2039
106,0,2040
106,0,2041
106,0,2042
106,0,2043
106,0,2044
106,0,2045
123,0.4,2018
123,0.263243,2019
123,0.194506,2020
123,0.092932,2021
123,0.037443,2022
123,0,2023
123,0,2024
123,0,2025
123,0,2026
123,0,2027
123,0,2028
123,0,2029
123,0,2030
123,0,2031
123,0,2032
123,0,2033
123,0,2034
123,0,2035
123,0,2036
123,0,2037
123,0,2038
123,0,2039
123,0,2040
123,0,2041
123,0,2042
123,0,2043
123,0,2044
123,0,2045
107,0.225,2018
107,0.155574,2019
107,0.12068,2020
107,0.069115,2021
107,0.040946,2022
107,0,2023
107,0,2024
107,0,2025
107,0,2026
107,0,2027
107,0,2028
107,0,2029
107,0,2030
107,0,2031
107,0,2032
107,0,2033
107,0,2034
107,0,2035
107,0,2036
107,0,2037
107,0,2038
107,0,2039
107,0,2040
107,0,2041
107,0,2042
107,0,2043
107,0,2044
107,0,2045
108,0.225,2018
108,0.152793,2019
108,0.116501,2020
108,0.06287,2021
108,0.033572,2022
108,0,2023
108,0,2024
108,0,2025
108,0,2026
108,0,2027
108,0,2028
108,0,2029
108,0,2030
108,0,2031
108,0,2032
108,0,2033
108,0,2034
108,0,2035
108,0,2036
108,0,2037
108,0,2038
108,0,2039
108,0,2040
108,0,2041
108,0,2042
108,0,2043
108,0,2044
108,0,2045
100,0.225,2018
100,0.175006,2019
100,0.149878,2020
100,0.112745,2021
100,0.09246,2022
100,0.049942,2023
100,0,2024
100,0,2025
100,0,2026
100,0,2027
100,0,2028
100,0,2029
100,0,2030
100,0,2031
100,0,2032
100,0,2033
100,0,2034
100,0,2035
100,0,2036
100,0,2037
100,0,2038
100,0,2039
100,0,2040
100,0,2041
100,0,2042
100,0,2043
100,0,2044
100,0,2045
116,0.225,2018
116,0.114685,2019
116,0.059239,2020
116,0,2021
116,0,2022
116,0,2023
116,0,2024
116,0,2025
116,0,2026
116,0,2027
116,0,2028
116,0,2029
116,0,2030
116,0,2031
116,0,2032
116,0,2033
116,0,2034
116,0,2035
116,0,2036
116,0,2037
116,0,2038
116,0,2039
116,0,2040
116,0,2041
116,0,2042
116,0,2043
116,0,2044
116,0,2045
117,0.1,2018
117,0,2019
117,0,2020
117,0,2021
117,0,2022
117,0,2023
117,0,2024
117,0,2025
117,0,2026
117,0,2027
117,0,2028
117,0,2029
117,0,2030
117,0,2031
117,0,2032
117,0,2033
117,0,2034
117,0,2035
117,0,2036
117,0,2037
117,0,2038
117,0,2039
117,0,2040
117,0,2041
117,0,2042
117,0,2043
117,0,2044
117,0,2045
1,0.4,2018
1,0.331464,2019
1,0.297017,2020
1,0.246112,2021
1,0.218304,2022
1,0.160017,2023
1,0.084179,2024
1,0,2025
1,0,2026
1,0,2027
1,0,2028
1,0,2029
1,0,2030
1,0,2031
1,0,2032
1,0,2033
1,0,2034
1,0,2035
1,0,2036
1,0,2037
1,0,2038
1,0,2039
1,0,2040
1,0,2041
1,0,2042
1,0,2043
1,0,2044
1,0,2045
12,0.225,2018
12,0.170461,2019
12,0.143049,2020
12,0.102541,2021
12,0.080413,2022
12,0.03403,2023
12,0,2024
12,0,2025
12,0,2026
12,0,2027
12,0,2028
12,0,2029
12,0,2030
12,0,2031
12,0,2032
12,0,2033
12,0,2034
12,0,2035
12,0,2036
12,0,2037
12,0,2038
12,0,2039
12,0,2040
12,0,2041
12,0,2042
12,0,2043
12,0,2044
12,0,2045
11,0.4,2018
11,0.316962,2019
11,0.275227,2020
11,0.213552,2021
11,0.17986,2022
11,0.10924,2023
11,0.017356,2024
11,0,2025
11,0,2026
11,0,2027
11,0,2028
11,0,2029
11,0,2030
11,0,2031
11,0,2032
11,0,2033
11,0,2034
11,0,2035
11,0,2036
11,0,2037
11,0,2038
11,0,2039
11,0,2040
11,0,2041
11,0,2042
11,0,2043
11,0,2044
11,0,2045
110,0.4,2018
110,0.297807,2019
110,0.246444,2020
110,0.170542,2021
110,0.129077,2022
110,0.042167,2023
110,0,2024
110,0,2025
110,0,2026
110,0,2027
110,0,2028
110,0,2029
110,0,2030
110,0,2031
110,0,2032
110,0,2033
110,0,2034
110,0,2035
110,0,2036
110,0,2037
110,0,2038
110,0,2039
110,0,2040
110,0,2041
110,0,2042
110,0,2043
110,0,2044
110,0,2045
115,0.225,2018
115,0.148907,2019
115,0.110661,2020
115,0.054144,2021
115,0.02327,2022
115,0,2023
115,0,2024
115,0,2025
115,0,2026
115,0,2027
115,0,2028
115,0,2029
115,0,2030
115,0,2031
115,0,2032
115,0,2033
115,0,2034
115,0,2035
115,0,2036
115,0,2037
115,0,2038
115,0,2039
115,0,2040
115,0,2041
115,0,2042
115,0,2043
115,0,2044
115,0,2045
121,0.1,2018
121,0,2019
121,0,2020
121,0,2021
121,0,2022
121,0,2023
121,0,2024
121,0,2025
121,0,2026
121,0,2027
121,0,2028
121,0,2029
121,0,2030
121,0,2031
121,0,2032
121,0,2033
121,0,2034
121,0,2035
121,0,2036
121,0,2037
121,0,2038
121,0,2039
121,0,2040
121,0,2041
121,0,2042
121,0,2043
121,0,2044
121,0,2045
113,0.75,2018
113,0.680912,2019
113,0.646188,2020
113,0.594873,2021
113,0.566841,2022
113,0.508085,2023
113,0.431636,2024
113,0.344948,2025
113,0.241053,2026
113,0.112944,2027
113,0,2028
113,0,2029
113,0,2030
113,0,2031
113,0,2032
113,0,2033
113,0,2034
113,0,2035
113,0,2036
113,0,2037
113,0,2038
113,0,2039
113,0,2040
113,0,2041
113,0,2042
113,0,2043
113,0,2044
113,0,2045
